"5043746",1,"2","-",998,"3","4","-","G","3"
"5043746",1,"2","-",998,"3","5","-","G","3"
"5043746",1,"2","M",17,"0","3","-","-","3"
"5051467",1,"2","M",10,"0","0","M","G","0"
"5051467",2,"2","F",7,"0","6","M","G","0"
"5051467",2,"2","M",10,"0","4","M","G","0"
"5051475",2,"2","-",46,"4","9","P","-","0"
"5051513",2,"1","M",49,"4","1","M","C","0"
"5054530",1,"1","F",24,"4","1","M","G","0"
"5054530",1,"2","F",19,"4","3","M","G","0"
"5054530",1,"2","F",20,"4","4","-","-","0"
"5054530",2,"1","M",47,"4","1","L","G","0"
"5054530",2,"2","M",41,"3","3","L","B","0"
"5054530",2,"2","M",22,"4","6","-","-","0"
"5054534",2,"1","F",53,"4","1","M","G","0"
"5054542",2,"3","F",17,"3","9","-","-","3"
"5054542",3,"3","M",18,"3","9","-","-","3"
"5054546",2,"1","M",52,"4","1","M","G","0"
"5054546",2,"2","F",17,"4","3","M","G","0"
"5054550",1,"1","M",73,"4","1","M","G","0"
"5054554",1,"1","M",59,"4","1","L","G","0"
"5054554",2,"1","F",62,"4","1","L","G","0"
"5054723",1,"1","F",20,"4","1","M","G","0"
"5054723",2,"1","M",44,"4","1","M","G","0"
"5054725",1,"3","F",5,"3","9","-","-","3"
"5054727",1,"3","F",50,"4","1","-","-","3"
"5054729",1,"2","M",32,"4","4","M","G","0"
"5054731",2,"4","-",35,"3","1","P","N","1"
"5054733",2,"1","F",36,"4","1","-","-","3"
"5054735",2,"1","F",35,"4","1","L","G","0"
"5054735",2,"2","M",10,"4","6","L","G","0"
"5054735",2,"2","F",7,"4","4","L","G","0"
"5054735",3,"1","F",42,"4","1","L","G","0"
"5054743",3,"2","M",31,"0","3","M","G","0"
"5054745",1,"3","M",13,"4","9","-","-","3"
"5054747",2,"1","F",30,"4","1","M","G","0"
"5054749",2,"2","M",20,"4","3","M","G","0"
"5054749",2,"1","-",44,"4","1","-","-","3"
"5054749",2,"2","-",998,"4","2","-","-","3"
"5054751",1,"1","M",18,"4","1","M","G","0"
"5054751",1,"2","F",19,"4","2","M","G","0"
"5054753",2,"1","F",95,"4","1","L","G","0"
"5054754",2,"1","F",52,"4","1","M","G","0"
"5054757",2,"2","M",17,"0","3","M","G","0"
"5054761",2,"1","M",23,"4","1","M","G","0"
"5054762",1,"4","M",10,"4","1","P","X","0"
"5054763",1,"1","F",40,"4","1","M","G","0"
"5054763",2,"1","F",27,"4","1","M","G","0"
"5054766",1,"2","F",46,"4","3","N","G","0"
"5054766",2,"2","F",28,"4","3","L","G","0"
"5054766",2,"2","F",1,"4","6","L","U","0"
"5054766",2,"2","M",7,"4","4","L","G","0"
"5054767",1,"1","M",20,"3","1","M","G","0"
"5054767",2,"1","M",34,"4","1","M","G","0"
"5054770",2,"1","F",56,"4","1","M","G","0"
"5054770",3,"1","M",56,"4","1","M","G","0"
"5054770",3,"2","F",53,"4","3","M","G","0"
"5054770",4,"1","M",35,"4","1","M","G","0"
"5054770",4,"2","-",998,"4","3","M","G","0"
"5054774",1,"1","F",27,"4","1","G","M","0"
"5054778",1,"4","M",21,"2","9","-","-","3"
"5054782",2,"1","M",54,"4","1","P","C","0"
"5054790",2,"1","M",18,"4","1","M","G","0"
"5054794",2,"1","F",51,"4","1","M","G","0"
"5054795",2,"3","F",84,"3","9","-","-","3"
"5054799",1,"1","F",25,"4","1","L","G","0"
"5054799",2,"1","M",52,"4","1","-","G","0"
"5055330",3,"2","F",47,"0","3","M","G","0"
"5055342",2,"1","F",67,"4","1","M","G","0"
"5055346",1,"3","F",47,"4","1","-","-","3"
"5055350",1,"2","F",18,"0","3","L","G","0"
"5055350",2,"1","F",22,"4","1","L","G","0"
"5055350",2,"2","F",19,"0","3","L","G","0"
"5055729",2,"3","F",15,"4","9","-","-","0"
"5055739",2,"1","M",34,"3","1","-","-","3"
"5055749",1,"1","F",35,"4","1","L","G","0"
"5055749",2,"1","-",32,"4","1","M","G","0"
"5055753",1,"2","M",13,"0","3","N","G","0"
"5055753",1,"2","F",7,"0","9","N","G","0"
"5055753",1,"2","F",2,"0","9","N","G","0"
"5055753",1,"2","M",2,"0","9","N","G","0"
"5055757",1,"1","F",82,"4","1","G","M","0"
