"4753637",2,"2","F",4,"0","8","M","Q","0"
"4753637",2,"2","F",7,"0","9","M","G","0"
"4753638",1,"1","M",27,"3","1","L","G","0"
"4753639",1,"2","M",19,"4","3","M","G","0"
"4753639",1,"1","F",18,"4","1","M","G","0"
"4753641",1,"1","M",75,"3","1","M","G","0"
"4753641",2,"2","M",11,"0","3","M","G","0"
"4753641",2,"2","M",11,"0","6","M","G","0"
"4753642",2,"1","F",60,"4","1","M","G","0"
"4753642",2,"2","M",998,"4","3","M","G","0"
"4753643",1,"2","M",33,"0","3","M","G","0"
"4753643",2,"2","F",19,"0","3","M","G","0"
"4753643",2,"2","F",24,"0","5","M","G","0"
"4753643",2,"2","F",23,"0","4","M","G","0"
"4753643",2,"2","F",15,"0","6","M","G","0"
"4753644",1,"1","F",21,"4","1","M","G","0"
"4753644",2,"1","F",32,"4","1","M","G","0"
"4753645",1,"1","F",24,"4","1","M","G","0"
"4753645",2,"1","F",16,"4","1","M","G","0"
"4753646",1,"1","M",21,"4","1","M","G","0"
"4753646",2,"2","F",998,"4","3","M","G","0"
"4753646",2,"2","M",998,"3","6","M","Q","0"
"4753647",1,"4","M",50,"4","9","P","A","0"
"4753648",1,"3","M",19,"3","9","-","-","3"
"4753649",2,"3","M",27,"4","1","-","-","0"
"4753651",1,"1","M",48,"4","1","M","G","0"
"4753651",1,"2","M",48,"0","3","M","G","0"
"4753652",1,"2","M",29,"0","6","M","B","0"
"4753652",1,"2","M",24,"0","3","M","B","0"
"4753653",1,"3","M",18,"4","9","-","-","3"
"4753654",1,"1","F",20,"4","1","L","G","0"
"4753654",2,"1","M",78,"4","1","M","G","0"
"4753654",2,"2","F",998,"4","3","M","G","0"
"4753655",1,"2","F",19,"0","3","M","G","0"
"4753655",2,"2","F",57,"0","3","M","G","0"
"4753656",2,"2","M",19,"0","3","M","G","0"
"4753657",2,"2","F",9,"0","3","M","G","0"
"4753657",2,"2","M",5,"0","6","M","G","0"
"4753658",2,"2","M",37,"0","3","M","G","0"
"4753659",2,"1","F",36,"4","1","M","G","0"
"4753660",2,"2","F",14,"0","3","M","G","0"
"4753662",1,"1","M",29,"4","1","L","G","0"
"4753662",1,"2","M",998,"4","3","L","G","0"
"4753663",1,"2","M",15,"0","3","M","G","0"
